itm_red_tourney_armor|적색 튜닉
itm_red_tourney_armor_pl|적색 튜닉
itm_blue_tourney_armor|청색 튜닉
itm_blue_tourney_armor_pl|청색 튜닉
itm_green_tourney_armor|녹색 튜닉
itm_green_tourney_armor_pl|녹색 튜닉
itm_gold_tourney_armor|흰색 튜닉
itm_gold_tourney_armor_pl|흰색 튜닉
itm_red_tourney_helmet|모자
itm_red_tourney_helmet_pl|모자
itm_blue_tourney_helmet|모자
itm_blue_tourney_helmet_pl|모자
itm_green_tourney_helmet|모자
itm_green_tourney_helmet_pl|모자
itm_gold_tourney_helmet|모자
itm_gold_tourney_helmet_pl|모자
itm_arena_shield_red|연습용 원형 방패
itm_arena_shield_red_pl|연습용 원형 방패
itm_arena_shield_blue|연습용 원형 방패
itm_arena_shield_blue_pl|연습용 원형 방패
itm_arena_shield_green|연습용 원형 방패
itm_arena_shield_green_pl|연습용 원형 방패
itm_arena_shield_yellow|연습용 원형 방패
itm_arena_shield_yellow_pl|연습용 원형 방패
itm_arena_armor_white|흰색 튜닉
itm_arena_armor_white_pl|흰색 튜닉
itm_arena_armor_red|적색 튜닉
itm_arena_armor_red_pl|적색 튜닉
itm_arena_armor_blue|청색 튜닉
itm_arena_armor_blue_pl|청색 튜닉
itm_arena_armor_green|녹색 튜닉
itm_arena_armor_green_pl|녹색 튜닉
itm_arena_armor_yellow|노란색 튜닉
itm_arena_armor_yellow_pl|노란색 튜닉
itm_arena_tunic_white|흰색 튜닉
itm_arena_tunic_white_pl|흰색 튜닉
itm_arena_tunic_red|적색 튜닉
itm_arena_tunic_red_pl|적색 튜닉
itm_arena_tunic_blue|청색 튜닉
itm_arena_tunic_blue_pl|청색 튜닉
itm_arena_tunic_green|녹색 튜닉
itm_arena_tunic_green_pl|녹색 튜닉
itm_arena_tunic_yellow|노란색 튜닉
itm_arena_tunic_yellow_pl|노란색 튜닉
itm_arena_helmet_red|코가림 투구
itm_arena_helmet_red_pl|코가림 투구
itm_arena_helmet_blue|코가림 투구
itm_arena_helmet_blue_pl|코가림 투구
itm_arena_helmet_green|코가림 투구
itm_arena_helmet_green_pl|코가림 투구
itm_arena_helmet_yellow|코가림 투구
itm_arena_helmet_yellow_pl|코가림 투구
itm_steppe_helmet_white|코가림 투구
itm_steppe_helmet_white_pl|코가림 투구
itm_steppe_helmet_red|코가림 투구
itm_steppe_helmet_red_pl|코가림 투구
itm_steppe_helmet_blue|코가림 투구
itm_steppe_helmet_blue_pl|코가림 투구
itm_steppe_helmet_green|코가림 투구
itm_steppe_helmet_green_pl|코가림 투구
itm_steppe_helmet_yellow|코가림 투구
itm_steppe_helmet_yellow_pl|코가림 투구
itm_tourney_helm_white|코가림 투구
itm_tourney_helm_white_pl|코가림 투구
itm_tourney_helm_red|코가림 투구
itm_tourney_helm_red_pl|코가림 투구
itm_tourney_helm_blue|코가림 투구
itm_tourney_helm_blue_pl|코가림 투구
itm_tourney_helm_green|코가림 투구
itm_tourney_helm_green_pl|코가림 투구
itm_tourney_helm_yellow|코가림 투구
itm_tourney_helm_yellow_pl|코가림 투구
itm_arena_turban_red|모자
itm_arena_turban_red_pl|모자
itm_arena_turban_blue|모자
itm_arena_turban_blue_pl|모자
itm_arena_turban_green|모자
itm_arena_turban_green_pl|모자
itm_arena_turban_yellow|모자
itm_arena_turban_yellow_pl|모자
itm_book_tactics|펠레폰네소스 전쟁사
itm_book_tactics_pl|펠레폰네소스 전쟁사
itm_book_persuasion|헤레니우스를 위한 수사학
itm_book_persuasion_pl|헤레니우스를 위한 수사학
itm_book_leadership|알렉산더 대왕 전기
itm_book_leadership_pl|알렉산더 대왕 전기
itm_book_intelligence|파이데이아
itm_book_intelligence_pl|파이데이아
itm_book_trade|아리스토텔레스의 경제학
itm_book_trade_pl|아리스토텔레스의 경제학
itm_book_weapon_mastery|크세노폰의 스파르타 교본
itm_book_weapon_mastery_pl|크세노폰의 스파르타 교본
itm_book_engineering|비트루비우스의 건축양식
itm_book_engineering_pl|비트루비우스의 건축양식
itm_book_wound_treatment_reference|디오스코리데스의 약물 설명서
itm_book_wound_treatment_reference_pl|디오스코리데스의 약물 설명서
itm_book_training_reference|고대 로마인의 군 제도
itm_book_training_reference_pl|고대 로마인의 군 제도
itm_book_surgery_reference|갈레노스의 의학 개요
itm_book_surgery_reference_pl|갈레노스의 의학 개요
itm_relic|콜룸 카일의 시편
itm_relic_pl|콜룸 카일의 시편
itm_mead|벌꿀주
itm_mead_pl|벌꿀주
itm_salt|소금
itm_salt_pl|소금
itm_tar|타르
itm_tar_pl|타르
itm_jewelry|보석
itm_jewelry_pl|보석
itm_raw_flax|아마 묶음
itm_raw_flax_pl|아마 묶음
itm_linen|리넨
itm_linen_pl|리넨
itm_wool|양모
itm_wool_pl|양모
itm_vc_wool_cloth|양모 옷감
itm_vc_wool_cloth_pl|양모 옷감
itm_amber|호박석
itm_amber_pl|호박석
itm_ivory|바다코끼리 상아
itm_ivory_pl|바다코끼리 상아
itm_silver|은
itm_silver_pl|은
itm_iron|철
itm_iron_pl|철
itm_stone|돌
itm_stone_pl|돌
itm_tools|연장
itm_tools_pl|연장
itm_vc_raw_leather|가죽
itm_vc_raw_leather_pl|가죽
itm_timber|목재
itm_timber_pl|목재
itm_soapstone|동석
itm_soapstone_pl|동석
itm_vc_furs|모피
itm_vc_furs_pl|모피
itm_wine|포도주
itm_wine_pl|포도주
itm_ale|에일 맥주
itm_ale_pl|에일 맥주
itm_smoked_fish|훈제 생선
itm_smoked_fish_pl|훈제 생선
itm_cheese|치즈
itm_cheese_pl|치즈
itm_vc_honey|꿀
itm_vc_honey_pl|꿀
itm_sausages|소세지
itm_sausages_pl|소세지
itm_cabbages|야채
itm_cabbages_pl|야채
itm_dried_meat|말린 고기
itm_dried_meat_pl|말린 고기
itm_apples|과일
itm_apples_pl|과일
itm_barley|보리
itm_barley_pl|보리
itm_venison|멧돼지 고기
itm_venison_pl|멧돼지 고기
itm_grain|밀
itm_grain_pl|밀
itm_cattle_meat|소고기
itm_cattle_meat_pl|소고기
itm_bread|빵
itm_bread_pl|빵
itm_chicken|닭고기
itm_chicken_pl|닭고기
itm_pork|돼지고기
itm_pork_pl|돼지고기
itm_butter|버터
itm_butter_pl|버터
itm_siege_supply|보급품
itm_siege_supply_pl|보급품
itm_quest_wine|포도주
itm_quest_wine_pl|포도주
itm_quest_ale|에일 맥주
itm_quest_ale_pl|에일 맥주
itm_common_horse|말
itm_common_horse_pl|말
itm_common_horse2|말
itm_common_horse2_pl|말
itm_common_pony|조랑말
itm_common_pony_pl|조랑말
itm_common_pony2|조랑말
itm_common_pony2_pl|조랑말
itm_wild_horse|말
itm_wild_horse_pl|말
itm_wild_horse2|말
itm_wild_horse2_pl|말
itm_wild_pony|조랑말
itm_wild_pony_pl|조랑말
itm_wild_pony2|조랑말
itm_wild_pony2_pl|조랑말
itm_cow1|소
itm_cow1_pl|소
itm_cow2|소
itm_cow2_pl|소
itm_arrows|화살
itm_arrows_pl|화살
itm_khergit_arrows|송곳 화살
itm_khergit_arrows_pl|송곳 화살
itm_barbed_arrows|미늘 화살
itm_barbed_arrows_pl|미늘 화살
itm_bodkin_arrows|바늘 화살
itm_bodkin_arrows_pl|바늘 화살
itm_bolts|쇠뇌 화살
itm_bolts_pl|쇠뇌 화살
itm_bolts2|송곳 쇠뇌 화살
itm_bolts2_pl|송곳 쇠뇌 화살
itm_bolts3|미늘 쇠뇌 화살
itm_bolts3_pl|미늘 쇠뇌 화살
itm_bolts4|바늘 쇠뇌 화살
itm_bolts4_pl|바늘 쇠뇌 화살
itm_pilgrim_disguise|순례자 복장
itm_pilgrim_disguise_pl|순례자 복장
itm_pilgrim_hood|순례자 후드
itm_pilgrim_hood_pl|순례자 후드
itm_leather_gloves|가죽 장갑
itm_leather_gloves_pl|가죽 장갑
itm_carbatinae_1|가죽 신발
itm_carbatinae_1_pl|가죽 신발
itm_carbatinae_2|천 신발
itm_carbatinae_2_pl|천 신발
itm_carbatinae_3|가죽 신발
itm_carbatinae_3_pl|가죽 신발
itm_carbatinae_4|가죽 신발
itm_carbatinae_4_pl|가죽 신발
itm_carbatinae_5|천 장화
itm_carbatinae_5_pl|천 장화
itm_carbatinae_6|가죽 신발
itm_carbatinae_6_pl|가죽 신발
itm_carbatinae_7|천 장화
itm_carbatinae_7_pl|천 장화
itm_carbatinae_8|가죽 신발
itm_carbatinae_8_pl|가죽 신발
itm_carbatinae_9|천 장화
itm_carbatinae_9_pl|천 장화
itm_carbatinae_10|가죽 신발
itm_carbatinae_10_pl|가죽 신발
itm_carbatinae_vc1|발목 장화
itm_carbatinae_vc1_pl|발목 장화
itm_carbatinae_vc2|발목 장화
itm_carbatinae_vc2_pl|발목 장화
itm_carbatinae_vc3|발목 장화
itm_carbatinae_vc3_pl|발목 장화
itm_carbatinae_vc4|고급 천 장화
itm_carbatinae_vc4_pl|고급 천 장화
itm_carbatinae_vc5|발목 장화
itm_carbatinae_vc5_pl|발목 장화
itm_carbatinae_vc6|발목 장화
itm_carbatinae_vc6_pl|발목 장화
itm_carbatinae_1s|가죽 신발
itm_carbatinae_1s_pl|가죽 신발
itm_carbatinae_2s|천 장화
itm_carbatinae_2s_pl|천 장화
itm_carbatinae_3s|천 장화
itm_carbatinae_3s_pl|천 장화
itm_carbatinae_4s|생가죽 신발
itm_carbatinae_4s_pl|생가죽 신발
itm_carbatinae_5s|생가죽 신발
itm_carbatinae_5s_pl|생가죽 신발
itm_carbatinae_6s|발목 장화
itm_carbatinae_6s_pl|발목 장화
itm_carbatinae_vc1s|고급 천 장화
itm_carbatinae_vc1s_pl|고급 천 장화
itm_carbatinae_vc2s|발목 장화
itm_carbatinae_vc2s_pl|발목 장화
itm_carbatinae_vc3s|고급 천 장화
itm_carbatinae_vc3s_pl|고급 천 장화
itm_carbatinae_vc4s|천 장화
itm_carbatinae_vc4s_pl|천 장화
itm_carbatinae_1v|발목 장화
itm_carbatinae_1v_pl|발목 장화
itm_carbatinae_2v|천 장화
itm_carbatinae_2v_pl|천 장화
itm_carbatinae_3v|천 장화
itm_carbatinae_3v_pl|천 장화
itm_carbatinae_4v|고급 천 장화
itm_carbatinae_4v_pl|고급 천 장화
itm_carbatinae_5v|생가죽 신발
itm_carbatinae_5v_pl|생가죽 신발
itm_carbatinae_6v|천 장화
itm_carbatinae_6v_pl|천 장화
itm_carbatinae_vc1v|발목 장화
itm_carbatinae_vc1v_pl|발목 장화
itm_carbatinae_vc2v|고급 천 장화
itm_carbatinae_vc2v_pl|고급 천 장화
itm_carbatinae_11q|가죽 신발
itm_carbatinae_11q_pl|가죽 신발
itm_carbatinae_12q|가죽 신발
itm_carbatinae_12q_pl|가죽 신발
itm_carbatinae_11qs|고급 천 장화
itm_carbatinae_11qs_pl|고급 천 장화
itm_carbatinae_12qs|고급 천 장화
itm_carbatinae_12qs_pl|고급 천 장화
itm_carbatinae_13qs|고급 천 장화
itm_carbatinae_13qs_pl|고급 천 장화
itm_carbatinae_14qs|고급 천 장화
itm_carbatinae_14qs_pl|고급 천 장화
itm_carbatinae_14qv|고급 천 장화
itm_carbatinae_14qv_pl|고급 천 장화
itm_bare_foot_man|싸구려 신발
itm_bare_foot_man_pl|싸구려 신발
itm_just_man_boots_medium|생가죽 신발
itm_just_man_boots_medium_pl|생가죽 신발
itm_just_man_boots_light|가벼운 발목 장화
itm_just_man_boots_light_pl|가벼운 발목 장화
itm_just_man_shoes|가죽 신발
itm_just_man_shoes_pl|가죽 신발
itm_just_man_boots_dark|가벼운 발목 장화
itm_just_man_boots_dark_pl|가벼운 발목 장화
itm_gaelshoes_1|게일 신발
itm_gaelshoes_1_pl|게일 신발
itm_gaelshoes_2|게일 신발
itm_gaelshoes_2_pl|게일 신발
itm_gaelshoes_3|게일 장화
itm_gaelshoes_3_pl|게일 장화
itm_womenshoes_1|단화
itm_womenshoes_1_pl|단화
itm_womenshoes_2|발목 단화
itm_womenshoes_2_pl|발목 단화
itm_womenshoes_3|단화
itm_womenshoes_3_pl|단화
itm_womenshoes_4|발목 단화
itm_womenshoes_4_pl|발목 단화
itm_womenshoes_5|단화
itm_womenshoes_5_pl|단화
itm_womenshoes_6|발목 단화
itm_womenshoes_6_pl|발목 단화
itm_womenshoes_7|단화
itm_womenshoes_7_pl|단화
itm_womenshoes_8|단화
itm_womenshoes_8_pl|단화
itm_long_tunic1|프리지아 경갑
itm_long_tunic1_pl|프리지아 경갑
itm_nobleman_outfit|색슨 경갑
itm_nobleman_outfit_pl|색슨 경갑
itm_troll_tunic|트롤의 튜닉
itm_troll_tunic_pl|트롤의 튜닉
itm_priest1|성직자 로브
itm_priest1_pl|성직자 로브
itm_priest2|성직자 로브
itm_priest2_pl|성직자 로브
itm_robe|수도사 로브
itm_robe_pl|수도사 로브
itm_robe2|수도사 로브
itm_robe2_pl|수도사 로브
itm_robe3|수도사 로브
itm_robe3_pl|수도사 로브
itm_robe4|수도사 로브
itm_robe4_pl|수도사 로브
itm_robe5|수도사 로브
itm_robe5_pl|수도사 로브
itm_robe6|수도사 로브
itm_robe6_pl|수도사 로브
itm_robe7|수도사 로브
itm_robe7_pl|수도사 로브
itm_robe8|수도사 로브
itm_robe8_pl|수도사 로브
itm_robe9|수도사 로브
itm_robe9_pl|수도사 로브
itm_robe10|수도사 로브
itm_robe10_pl|수도사 로브
itm_ptunic_1|간이식 앵글 튜닉
itm_ptunic_1_pl|간이식 앵글 튜닉
itm_ptunic_2|앵글 경갑
itm_ptunic_2_pl|앵글 경갑
itm_ptunic_3|앵글 튜닉
itm_ptunic_3_pl|앵글 튜닉
itm_ptunic_4|앵글 튜닉
itm_ptunic_4_pl|앵글 튜닉
itm_ptunic_5|간이식 앵글 튜닉
itm_ptunic_5_pl|간이식 앵글 튜닉
itm_ptunic_6|앵글 튜닉
itm_ptunic_6_pl|앵글 튜닉
itm_ptunic_7|두툼한 앵글 튜닉
itm_ptunic_7_pl|두툼한 앵글 튜닉
itm_ptunic_8|두툼한 앵글 튜닉
itm_ptunic_8_pl|두툼한 앵글 튜닉
itm_ptunic_9|앵글 경갑
itm_ptunic_9_pl|앵글 경갑
itm_ptunic_10|앵글 튜닉
itm_ptunic_10_pl|앵글 튜닉
itm_ptunic_11|앵글 튜닉
itm_ptunic_11_pl|앵글 튜닉
itm_ptunic_12|앵글 경갑
itm_ptunic_12_pl|앵글 경갑
itm_btunic_1|외투
itm_btunic_1_pl|외투
itm_btunic_2|트라우저
itm_btunic_2_pl|트라우저
itm_btunic_3|노스 튜닉
itm_btunic_3_pl|노스 튜닉
itm_btunic_4|노스 튜닉
itm_btunic_4_pl|노스 튜닉
itm_btunic_5|노스 튜닉
itm_btunic_5_pl|노스 튜닉
itm_btunic_6|노스 튜닉
itm_btunic_6_pl|노스 튜닉
itm_btunic_7|노스 튜닉
itm_btunic_7_pl|노스 튜닉
itm_btunic_8|간이식 노스 튜닉
itm_btunic_8_pl|간이식 노스 튜닉
itm_btunic_9|간이식 노스 튜닉
itm_btunic_9_pl|간이식 노스 튜닉
itm_btunic_10|간이식 노스 튜닉
itm_btunic_10_pl|간이식 노스 튜닉
itm_btunic_11|노스 튜닉
itm_btunic_11_pl|노스 튜닉
itm_btunic_12|노스 경갑
itm_btunic_12_pl|노스 경갑
itm_btunic_13|노스 튜닉
itm_btunic_13_pl|노스 튜닉
itm_btunic_14|노스 튜닉
itm_btunic_14_pl|노스 튜닉
itm_btunic_15|노스 경갑
itm_btunic_15_pl|노스 경갑
itm_btunic_16|노스 경갑
itm_btunic_16_pl|노스 경갑
itm_hoodtunic_01|튜닉
itm_hoodtunic_01_pl|튜닉
itm_hoodtunic_02|튜닉
itm_hoodtunic_02_pl|튜닉
itm_hoodtunic_03|튜닉
itm_hoodtunic_03_pl|튜닉
itm_hoodtunic_04|튜닉
itm_hoodtunic_04_pl|튜닉
itm_hoodtunic_05|튜닉
itm_hoodtunic_05_pl|튜닉
itm_hoodtunic_06|튜닉
itm_hoodtunic_06_pl|튜닉
itm_hoodtunic_07|튜닉
itm_hoodtunic_07_pl|튜닉
itm_hoodtunic_08|외투
itm_hoodtunic_08_pl|외투
itm_bl_tunic01|트라우저
itm_bl_tunic01_pl|트라우저
itm_bl_tunic02|색슨 경갑
itm_bl_tunic02_pl|색슨 경갑
itm_bl_tunic03|색슨 경갑
itm_bl_tunic03_pl|색슨 경갑
itm_bl_tunic04|간이식 색슨 튜닉
itm_bl_tunic04_pl|간이식 색슨 튜닉
itm_bl_tunic05|간이식 색슨 튜닉
itm_bl_tunic05_pl|간이식 색슨 튜닉
itm_bl_tunic06|색슨 튜닉
itm_bl_tunic06_pl|색슨 튜닉
itm_bl_tunic07|색슨 튜닉
itm_bl_tunic07_pl|색슨 튜닉
itm_bl_tunic08|두툼한 색슨 튜닉
itm_bl_tunic08_pl|두툼한 색슨 튜닉
itm_bl_tunic09|색슨 경갑
itm_bl_tunic09_pl|색슨 경갑
itm_bl_tunic10|색슨 튜닉
itm_bl_tunic10_pl|색슨 튜닉
itm_bl_tunic11|색슨 튜닉
itm_bl_tunic11_pl|색슨 튜닉
itm_bl_tunic12|색슨 튜닉
itm_bl_tunic12_pl|색슨 튜닉
itm_red_cloak|색슨 튜닉
itm_red_cloak_pl|색슨 튜닉
itm_yellow_cloak|고급 프리지아 튜닉
itm_yellow_cloak_pl|고급 프리지아 튜닉
itm_green_cloak|픽트 경갑
itm_green_cloak_pl|픽트 경갑
itm_blue_cloak|튜닉
itm_blue_cloak_pl|튜닉
itm_leather_cloak|튜닉
itm_leather_cloak_pl|튜닉
itm_yellow2_cloak|간이식 앵글 튜닉
itm_yellow2_cloak_pl|간이식 앵글 튜닉
itm_briton_tunic1|외투
itm_briton_tunic1_pl|외투
itm_briton_tunic2|트라우저
itm_briton_tunic2_pl|트라우저
itm_briton_tunic3|브리튼 튜닉
itm_briton_tunic3_pl|브리튼 튜닉
itm_briton_tunic4|간이식 브리튼 튜닉
itm_briton_tunic4_pl|간이식 브리튼 튜닉
itm_briton_tunic5|간이식 브리튼 튜닉
itm_briton_tunic5_pl|간이식 브리튼 튜닉
itm_briton_tunic6|간이식 브리튼 튜닉
itm_briton_tunic6_pl|간이식 브리튼 튜닉
itm_briton_tunic7|브리튼 튜닉
itm_briton_tunic7_pl|브리튼 튜닉
itm_briton_tunic8|브리튼 경갑
itm_briton_tunic8_pl|브리튼 경갑
itm_briton_tunic9|브리튼 튜닉
itm_briton_tunic9_pl|브리튼 튜닉
itm_briton_tunic10|브리튼 튜닉
itm_briton_tunic10_pl|브리튼 튜닉
itm_briton_tunic11|브리튼 튜닉
itm_briton_tunic11_pl|브리튼 튜닉
itm_briton_tunic12|브리튼 튜닉
itm_briton_tunic12_pl|브리튼 튜닉
itm_briton_tunic13|브리튼 튜닉
itm_briton_tunic13_pl|브리튼 튜닉
itm_briton_tunic14|브리튼 튜닉
itm_briton_tunic14_pl|브리튼 튜닉
itm_briton_tunic15|픽트 튜닉
itm_briton_tunic15_pl|픽트 튜닉
itm_briton_tunic16|픽트 튜닉
itm_briton_tunic16_pl|픽트 튜닉
itm_briton_tunic17|픽트 튜닉
itm_briton_tunic17_pl|픽트 튜닉
itm_briton_tunic18|픽트 튜닉
itm_briton_tunic18_pl|픽트 튜닉
itm_briton_tunic19|픽트 경갑
itm_briton_tunic19_pl|픽트 경갑
itm_briton_tunic20|후드 달린 게일 튜닉
itm_briton_tunic20_pl|후드 달린 게일 튜닉
itm_briton_tunic21|후드 달린 게일 튜닉
itm_briton_tunic21_pl|후드 달린 게일 튜닉
itm_briton_tunic22|후드 달린 게일 튜닉
itm_briton_tunic22_pl|후드 달린 게일 튜닉
itm_briton_tunic23|후드 달린 게일 튜닉
itm_briton_tunic23_pl|후드 달린 게일 튜닉
itm_briton_tunic24|게일 튜닉
itm_briton_tunic24_pl|게일 튜닉
itm_briton_tunic25|게일 튜닉
itm_briton_tunic25_pl|게일 튜닉
itm_briton_tunic26|게일 튜닉
itm_briton_tunic26_pl|게일 튜닉
itm_briton_tunic27|게일 튜닉
itm_briton_tunic27_pl|게일 튜닉
itm_briton_tunic28|게일 튜닉
itm_briton_tunic28_pl|게일 튜닉
itm_celta_capa1|게일 튜닉
itm_celta_capa1_pl|게일 튜닉
itm_celta_capa2|긴 게일 외투
itm_celta_capa2_pl|긴 게일 외투
itm_celta_capa3|게일 트라우저
itm_celta_capa3_pl|게일 트라우저
itm_celta_capa4|게일 트라우저
itm_celta_capa4_pl|게일 트라우저
itm_brat1|게일 고급 망토
itm_brat1_pl|게일 고급 망토
itm_brat2|게일 고급 망토
itm_brat2_pl|게일 고급 망토
itm_brat3|게일 경갑
itm_brat3_pl|게일 경갑
itm_brat4|게일 경갑
itm_brat4_pl|게일 경갑
itm_gael_tunic_01|픽트 튜닉
itm_gael_tunic_01_pl|픽트 튜닉
itm_gael_tunic_02|픽트 튜닉
itm_gael_tunic_02_pl|픽트 튜닉
itm_gael_tunic_03|앵글 튜닉
itm_gael_tunic_03_pl|앵글 튜닉
itm_gael_tunic_04|앵글 튜닉
itm_gael_tunic_04_pl|앵글 튜닉
itm_gael_tunic_05|망토 달린 게일 튜닉
itm_gael_tunic_05_pl|망토 달린 게일 튜닉
itm_gael_tunic_06|망토 달린 게일 튜닉
itm_gael_tunic_06_pl|망토 달린 게일 튜닉
itm_gael_tunic_07|게일 튜닉
itm_gael_tunic_07_pl|게일 튜닉
itm_gael_tunic_08|후드 달린 게일 튜닉
itm_gael_tunic_08_pl|후드 달린 게일 튜닉
itm_gael_hoodtunic_09|후드 달린 게일 튜닉
itm_gael_hoodtunic_09_pl|후드 달린 게일 튜닉
itm_gael_hoodtunic_10|후드 달린 게일 튜닉
itm_gael_hoodtunic_10_pl|후드 달린 게일 튜닉
itm_gael_hoodtunic_11|후드 달린 게일 튜닉
itm_gael_hoodtunic_11_pl|후드 달린 게일 튜닉
itm_gael_hoodtunic_12|후드 달린 게일 경갑
itm_gael_hoodtunic_12_pl|후드 달린 게일 경갑
itm_picts_tunic_09|노스 트라우저
itm_picts_tunic_09_pl|노스 트라우저
itm_picts_tunic_10|노스 트라우저
itm_picts_tunic_10_pl|노스 트라우저
itm_picts_tunic_11|노스 외투
itm_picts_tunic_11_pl|노스 외투
itm_picts_tunic_12|브리튼 경갑
itm_picts_tunic_12_pl|브리튼 경갑
itm_picts_tunic_13|브리튼 튜닉
itm_picts_tunic_13_pl|브리튼 튜닉
itm_picts_tunic_14|트라우저
itm_picts_tunic_14_pl|트라우저
itm_picts_tunic_15|트라우저
itm_picts_tunic_15_pl|트라우저
itm_picts_tunic_16|프리지아 트라우저
itm_picts_tunic_16_pl|프리지아 트라우저
itm_pictish_painted1|픽트 문신
itm_pictish_painted1_pl|픽트 문신
itm_pictish_painted2|픽트 문신
itm_pictish_painted2_pl|픽트 문신
itm_pictish_painted3|픽트 문신
itm_pictish_painted3_pl|픽트 문신
itm_pictish_painted4|픽트 문신
itm_pictish_painted4_pl|픽트 문신
itm_picts_hoodtunic_01|픽트 외투
itm_picts_hoodtunic_01_pl|픽트 외투
itm_picts_hoodtunic_02|픽트 외투
itm_picts_hoodtunic_02_pl|픽트 외투
itm_picts_hoodtunic_03|픽트 후드
itm_picts_hoodtunic_03_pl|픽트 후드
itm_picts_hoodtunic_04|픽트 후드
itm_picts_hoodtunic_04_pl|픽트 후드
itm_picts_hoodtunic_05|픽트 후드
itm_picts_hoodtunic_05_pl|픽트 후드
itm_picts_hoodtunic_06|픽트 후드
itm_picts_hoodtunic_06_pl|픽트 후드
itm_picts_hoodtunic_07|픽트 후드
itm_picts_hoodtunic_07_pl|픽트 후드
itm_picts_hoodtunic_11|망토 달린 픽트 튜닉
itm_picts_hoodtunic_11_pl|망토 달린 픽트 튜닉
itm_picts_hoodtunic_12|망토 달린 픽트 튜닉
itm_picts_hoodtunic_12_pl|망토 달린 픽트 튜닉
itm_picts_hoodtunic_13|망토 달린 픽트 튜닉
itm_picts_hoodtunic_13_pl|망토 달린 픽트 튜닉
itm_picts_hoodtunic_14|후드 달린 픽트 튜닉
itm_picts_hoodtunic_14_pl|후드 달린 픽트 튜닉
itm_picts_hoodtunic_15|후드 달린 픽트 튜닉
itm_picts_hoodtunic_15_pl|후드 달린 픽트 튜닉
itm_picts_hoodtunic_16|후드 달린 픽트 튜닉
itm_picts_hoodtunic_16_pl|후드 달린 픽트 튜닉
itm_picts_hoodtunic_17|후드 달린 픽트 튜닉
itm_picts_hoodtunic_17_pl|후드 달린 픽트 튜닉
